tag;zeit;l_temp_200;taupunkt;l_feucht_30;l_feucht_200;b_temp_5;b_temp_20;ns;benetzung;verdunstung
2021-08-28;22;15.8;;100;83;15.1;21.8;0;1;
2021-08-28;23;15.8;;100;78;15.1;21.9;0;1;
2021-08-29;0;15.3;;100;79;15.1;21.9;0;1;
2021-08-29;1;14.2;;100;87;15;21.8;0.1;1;
2021-08-29;2;13.5;;100;89;15;21.8;0.4;1;
2021-08-29;3;13.3;;100;90;15;21.8;0;1;
2021-08-29;4;13.3;;100;91;15.1;21.8;0;1;
2021-08-29;5;13.4;;100;91;15.1;21.7;0;1;
2021-08-29;6;13.4;;100;92;15;21.7;0;1;
2021-08-29;7;13.4;;100;94;15;21.7;0.1;1;
2021-08-29;8;13.7;;100;95;14.9;21.6;0.5;1;
2021-08-29;9;14.2;;100;95;15;21.6;0;1;
2021-08-29;10;14.8;;100;96;15;21.6;0;1;
2021-08-29;11;15.5;;100;95;15;21.7;0.1;1;
2021-08-29;12;15.6;;100;95;15;21.8;0;1;
2021-08-29;13;16.1;;100;93;15.1;21.9;0;1;
2021-08-29;14;16.6;;100;89;15.1;21.9;0;1;
2021-08-29;15;17;;100;86;15.2;22.1;0;1;
2021-08-29;16;17;;100;86;15.3;22.1;0;1;
2021-08-29;17;18;;100;81;15.2;22.2;0.1;1;
2021-08-29;18;18.9;;100;77;15.3;22.3;0;1;
2021-08-29;19;18.6;;100;77;15.4;22.4;0;1;
2021-08-29;20;17.6;;100;81;15.3;22.3;0;1;
2021-08-29;21;16.8;;100;83;15.4;22.4;0;1;
2021-08-29;22;16.7;;100;83;15.4;22.3;0;1;
2021-08-29;23;15.9;;100;85;15.4;22.3;0;1;
2021-08-30;0;16;;100;86;15.3;22.3;0;1;
2021-08-30;1;15.5;;100;88;15.3;22.3;0;1;
2021-08-30;2;14.3;;100;91;15.3;22.2;0;1;
2021-08-30;3;13.4;;100;93;15.3;22.2;0;1;
2021-08-30;4;13.7;;100;94;15.2;22.1;0;1;
2021-08-30;5;13.2;;100;94;15.2;22.2;0;1;
2021-08-30;6;13;;100;94;15.1;22.1;0;1;
2021-08-30;7;13.6;;100;94;15.1;22.1;0;1;
2021-08-30;8;14;;100;94;15.2;22;0;1;
2021-08-30;9;14.6;;100;93;15.2;22.1;0;1;
2021-08-30;10;15.8;;100;92;15.2;22.1;0;1;
2021-08-30;11;17.5;;100;84;15.3;22.2;0;1;
2021-08-30;12;18.3;;95;76;15.4;22.4;0;1;
2021-08-30;13;19.7;;80;66;15.4;22.5;0;1;
2021-08-30;14;20.4;;68;59;15.5;22.5;0;1;
2021-08-30;15;20.8;;63;56;15.5;22.5;0;1;
2021-08-30;16;21.3;;60;52;15.6;22.6;0;1;
2021-08-30;17;21.2;;60;53;15.6;22.7;0;1;
2021-08-30;18;21.4;;63;53;15.7;22.8;0;1;
2021-08-30;19;20.7;;75;59;15.7;22.7;0;1;
2021-08-30;20;20.1;;84;62;15.8;22.6;0;1;
2021-08-30;21;17.6;;97;70;15.7;22.5;0;1;
2021-08-30;22;15.6;;100;78;15.6;22.5;0;1;
2021-08-30;23;13.8;;100;83;15.6;22.4;0;1;
2021-08-31;0;12.4;;100;88;15.5;22.3;0;1;
2021-08-31;1;11.3;;100;88;15.4;22.2;0;1;
2021-08-31;2;10.3;;100;90;15.3;22;0;1;
2021-08-31;3;10.4;;100;90;15.2;21.9;0;1;
2021-08-31;4;9.8;;100;91;15.1;21.8;0;1;
2021-08-31;5;9.5;;100;91;15.1;21.6;0;1;
2021-08-31;6;9.2;;100;92;15;21.5;0;1;
2021-08-31;7;8.8;;100;93;14.8;21.4;0;1;
2021-08-31;8;10.8;;100;92;14.8;21.4;0;1;
2021-08-31;9;12.7;;100;90;14.8;21.4;0;1;
2021-08-31;10;14.7;;100;83;14.9;21.4;0;1;
2021-08-31;11;16.6;;91;78;14.9;21.6;0;1;
2021-08-31;12;18.7;;74;69;15;21.7;0;1;
2021-08-31;13;20.4;;61;59;15;21.8;0;1;
2021-08-31;14;20.9;;60;64;15.2;22;0;1;
2021-08-31;15;20.6;;66;69;15.3;22.1;0;1;
2021-08-31;16;20.5;;68;68;15.4;22.2;0;1;
2021-08-31;17;20.2;;69;66;15.5;22.2;0;1;
2021-08-31;18;19.7;;75;69;15.6;22.2;0;1;
2021-08-31;19;18.7;;89;74;15.6;22.2;0;1;
2021-08-31;20;17.1;;100;80;15.6;22.2;0;1;
2021-08-31;21;14.9;;100;86;15.6;22;0;1;
2021-08-31;22;12.9;;100;91;15.5;21.8;0;1;
2021-08-31;23;13;;100;93;15.4;21.7;0;1;
2021-09-01;0;13.4;;100;93;15.4;21.7;0;1;
2021-09-01;1;12.8;;100;93;15.3;21.6;0;1;
2021-09-01;2;11.6;;100;94;15.3;21.4;0;1;
2021-09-01;3;13.1;;100;95;15.2;21.3;0;1;
2021-09-01;4;12.1;;100;95;15.2;21.2;0;1;
2021-09-01;5;11.3;;100;96;15.1;21.1;0;1;
2021-09-01;6;11.5;;100;96;15.1;21;0;1;
2021-09-01;7;11.6;;100;97;15;20.9;0;1;
2021-09-01;8;12.6;;100;97;15.1;21;0;1;
2021-09-01;9;13.5;;100;96;15.1;21;0;1;
2021-09-01;10;15.2;;100;96;15.1;21.1;0;1;
2021-09-01;11;17.2;;100;90;15.2;21.4;0;1;
2021-09-01;12;18.7;;85;78;15.2;21.5;0;1;
2021-09-01;13;19.7;;72;70;15.3;21.6;0;1;
2021-09-01;14;19.7;;69;73;15.4;21.6;0;1;
2021-09-01;15;19.9;;71;71;15.5;21.6;0;1;
2021-09-01;16;20.1;;72;70;15.6;21.7;0;1;
2021-09-01;17;19.8;;76;70;15.7;21.7;0;1;
2021-09-01;18;19.3;;79;70;15.8;21.8;0;1;
2021-09-01;19;18.2;;88;73;15.8;21.7;0;1;
2021-09-01;20;16.5;;100;79;15.8;21.6;0;1;
2021-09-01;21;15.8;;100;82;15.7;21.5;0;1;
2021-09-01;22;15.5;;100;81;15.7;21.4;0;1;
2021-09-01;23;15.3;;100;82;15.6;21.3;0;1;
2021-09-02;0;15.5;;100;83;15.6;21.3;0;1;
2021-09-02;1;15.6;;100;83;15.6;21.2;0;1;
2021-09-02;2;15.4;;100;82;15.5;21.2;0;1;
2021-09-02;3;15.1;;100;82;15.5;21.1;0;1;
2021-09-02;4;14.8;;100;82;15.4;21;0;1;
2021-09-02;5;14.6;;100;81;15.4;21;0;1;
2021-09-02;6;14.4;;100;81;15.4;20.9;0;1;
2021-09-02;7;14.2;;100;82;15.3;20.9;0;1;
2021-09-02;8;14.4;;100;80;15.3;20.8;0;1;
2021-09-02;9;14.8;;100;76;15.3;20.8;0;1;
2021-09-02;10;15.4;;100;73;15.3;20.8;0;1;
2021-09-02;11;16;;95;72;15.4;20.9;0;1;
2021-09-02;12;16.6;;86;70;15.4;21;0;1;
2021-09-02;13;16.9;;81;69;15.4;21.2;0;1;
2021-09-02;14;17.8;;68;66;15.5;21.3;0;1;
2021-09-02;15;18.4;;56;63;15.6;21.4;0;1;
2021-09-02;16;18.6;;62;64;15.7;21.4;0;1;
2021-09-02;17;18.8;;68;63;15.7;21.5;0;1;
2021-09-02;18;18.9;;72;63;15.8;21.5;0;1;
2021-09-02;19;18;;87;68;15.8;21.5;0;1;
2021-09-02;20;16.6;;100;72;15.8;21.4;0;1;
2021-09-02;21;14.9;;100;80;15.7;21.2;0;1;
2021-09-02;22;14.2;;100;84;15.6;20.7;0;1;
2021-09-02;23;13.2;;100;88;15.6;20.6;0;1;
2021-09-03;0;13.6;;100;90;15.5;20.8;0;1;
2021-09-03;1;14.8;;100;89;15.5;21;0;1;
2021-09-03;2;15.2;;100;87;15.4;21;0;1;
2021-09-03;3;14.9;;100;87;15.4;20.9;0;1;
2021-09-03;4;14.5;;100;88;15.3;20.9;0;1;
2021-09-03;5;14.5;;100;87;15.3;20.9;0;1;
2021-09-03;6;14.3;;100;86;15.3;20.9;0;1;
2021-09-03;7;14.1;;100;87;15.3;20.9;0;1;
2021-09-03;8;14.3;;100;87;15.3;20.8;0;1;
2021-09-03;9;14.4;;100;85;15.4;20.8;0;1;
2021-09-03;10;15;;100;82;15.3;20.8;0;1;
2021-09-03;11;15.7;;100;80;15.2;20.8;0;1;
2021-09-03;12;16.3;;91;77;15.3;20.9;0;1;
2021-09-03;13;16.8;;81;74;15.3;21;0;1;
2021-09-03;14;17.1;;77;73;15.4;21;0;1;
2021-09-03;15;17.1;;75;72;15.4;21.1;0;1;
2021-09-03;16;17.4;;73;70;15.5;21.1;0;1;
2021-09-03;17;17.5;;73;70;15.5;21.2;0;1;
2021-09-03;18;17;;74;70;15.6;21.2;0;1;
2021-09-03;19;16.3;;80;71;15.6;21.1;0;1;
2021-09-03;20;15.3;;88;74;15.5;21.1;0;1;
2021-09-03;21;14;;99;77;15.4;21;0;1;
2021-09-03;22;13.8;;100;78;15.3;20.9;0;1;
2021-09-03;23;14.3;;99;75;15.3;20.9;0;1;
2021-09-04;0;14.2;;98;75;15.2;20.9;0;1;
2021-09-04;1;14.3;;97;74;15.2;20.9;0;1;
2021-09-04;2;14.3;;95;73;15.2;20.8;0;1;
2021-09-04;3;14.2;;94;73;15.1;20.8;0;1;
2021-09-04;4;13.9;;99;75;15.1;20.7;0;1;
2021-09-04;5;13;;100;80;15;20.6;0;1;
2021-09-04;6;11.7;;100;86;15;20.5;0;1;
2021-09-04;7;11.3;;100;89;14.9;20.4;0;1;
2021-09-04;8;12.5;;100;91;14.9;20.4;0;1;
2021-09-04;9;14.2;;100;88;15;20.5;0;1;
2021-09-04;10;15.2;;100;81;15.1;20.6;0;1;
2021-09-04;11;15.7;;92;80;15;20.6;0;1;
2021-09-04;12;16.2;;80;79;15.1;20.8;0;1;
2021-09-04;13;17.9;;64;73;15.1;21.1;0;1;
2021-09-04;14;19.5;;47;64;15.3;21.3;0;1;
2021-09-04;15;20.3;;48;61;15.4;21.4;0;1;
2021-09-04;16;20.3;;52;62;15.5;21.3;0;1;
2021-09-04;17;19.4;;67;64;15.6;21;0;1;
2021-09-04;18;20.1;;67;59;15.7;21;0;1;
2021-09-04;19;19.7;;69;59;15.7;21.1;0;1;
2021-09-04;20;18.1;;81;66;15.7;21.2;0;1;
2021-09-04;21;15.4;;95;74;15.6;21;0;1;
2021-09-04;22;14;;100;81;15.5;20.8;0;1;
2021-09-04;23;13.2;;100;85;15.5;20.6;0;1;
2021-09-05;0;12.8;;100;87;15.4;20.4;0;1;
2021-09-05;1;12.2;;100;88;15.3;20.3;0;1;
2021-09-05;2;12;;100;89;15.2;20.1;0;1;
2021-09-05;3;11.5;;100;89;15.2;20;0;1;
2021-09-05;4;10.8;;100;90;15.1;19.9;0;1;
2021-09-05;5;9.8;;100;90;14.9;19.7;0;1;
2021-09-05;6;9.2;;100;91;14.9;19.6;0;1;
2021-09-05;7;9.1;;100;92;14.9;19.4;0;1;
2021-09-05;8;10.3;;100;91;14.8;19.4;0;1;
2021-09-05;9;12.7;;100;88;14.7;19.5;0;1;
2021-09-05;10;15.2;;98;78;14.7;19.6;0;1;
2021-09-05;11;16.8;;72;68;14.8;19.8;0;1;
2021-09-05;12;18.3;;49;58;14.9;20;0;1;
2021-09-05;13;18.6;;40;55;15.1;20.1;0;1;
2021-09-05;14;18.8;;36;57;15.2;20.3;0;1;
2021-09-05;15;17.9;;45;60;15.3;20.3;0;1;
2021-09-05;16;18.5;;47;58;15.3;20.4;0;1;
2021-09-05;17;18.5;;52;59;15.5;20.4;0;1;
2021-09-05;18;18.9;;55;57;15.5;20.5;0;1;
2021-09-05;19;18.4;;66;62;15.5;20.5;0;1;
2021-09-05;20;17;;84;68;15.5;20.5;0;1;
2021-09-05;21;14.5;;100;77;15.4;20.4;0;1;
2021-09-05;22;13.3;;100;82;15.3;20.2;0;1;
2021-09-05;23;13;;100;86;15.2;20.2;0;1;
2021-09-06;0;12.6;;100;88;15.2;20.1;0;1;
2021-09-06;1;11.8;;100;90;15.1;20;0;1;
2021-09-06;2;11.2;;100;92;15;19.9;0;1;
2021-09-06;3;10.9;;100;93;15;19.7;0;1;
2021-09-06;4;10.5;;100;94;15;19.6;0;1;
2021-09-06;5;9.6;;100;95;14.9;19.5;0;1;
2021-09-06;6;9;;100;95;14.7;19.3;0;1;
2021-09-06;7;8.5;;100;96;14.6;19.1;0;1;
2021-09-06;8;8.3;;100;96;14.5;19;0;1;
2021-09-06;9;12.1;;100;96;14.5;19;0;1;
2021-09-06;10;15.3;;100;93;14.5;19.2;0;1;
2021-09-06;11;17.7;;95;81;14.6;19.4;0;1;
2021-09-06;12;18.7;;80;72;14.7;19.6;0;1;
2021-09-06;13;17.5;;74;79;14.8;19.6;0;1;
2021-09-06;14;17.5;;78;81;14.9;19.6;0;1;
2021-09-06;15;17.9;;87;78;15;19.8;0;1;
2021-09-06;16;17.6;;93;82;15;19.9;0;1;
2021-09-06;17;18;;91;78;15.2;20;0;1;
2021-09-06;18;18.3;;90;71;15.2;20;0;1;
2021-09-06;19;17.3;;97;74;15.3;20.1;0;1;
2021-09-06;20;16;;100;77;15.2;20;0;1;
2021-09-06;21;14.3;;100;82;15.2;19.9;0;1;
2021-09-06;22;13.1;;100;85;15.1;19.8;0;1;
2021-09-06;23;12.2;;100;89;15;19.7;0;1;
2021-09-07;0;13.1;;100;90;15;19.7;0;1;
2021-09-07;1;13.1;;100;90;14.9;19.6;0;1;
2021-09-07;2;12.8;;100;91;14.9;19.5;0;1;
2021-09-07;3;12;;100;92;14.8;19.4;0;1;
2021-09-07;4;10.9;;100;93;14.8;19.2;0;1;
2021-09-07;5;10.1;;100;93;14.7;19.1;0;1;
2021-09-07;6;9.1;;100;94;14.6;19;0;1;
2021-09-07;7;10.1;;100;95;14.4;18.9;0;1;
2021-09-07;8;11.8;;100;95;14.5;18.9;0;1;
2021-09-07;9;13.8;;100;94;14.5;18.9;0;1;
2021-09-07;10;15.5;;100;93;14.5;19;0;1;
2021-09-07;11;16.3;;100;89;14.6;19.1;0;1;
2021-09-07;12;17.1;;100;84;14.7;19.2;0;1;
2021-09-07;13;18.3;;100;80;14.8;19.4;0;1;
2021-09-07;14;19.3;;90;76;14.9;19.6;0;1;
2021-09-07;15;19.4;;85;75;15;19.8;0;1;
2021-09-07;16;18.9;;87;77;15.1;19.9;0;1;
2021-09-07;17;19.2;;91;76;15.1;20;0;1;
2021-09-07;18;20.1;;87;71;15.3;20.1;0;1;
2021-09-07;19;19.9;;87;68;15.3;20.2;0;1;
2021-09-07;20;17.7;;93;74;15.3;20.1;0;1;
2021-09-07;21;15.5;;96;79;15.2;20;0;1;
2021-09-07;22;14.7;;100;85;15.2;19.9;0;1;
2021-09-07;23;14.7;;100;87;15.1;20;0;1;
2021-09-08;0;15.5;;100;85;15.1;19.9;0;1;
2021-09-08;1;15.4;;100;83;15.1;19.9;0;1;
2021-09-08;2;15.6;;100;82;15.1;19.9;0;1;
2021-09-08;3;15.7;;100;83;15.1;19.9;0;1;
2021-09-08;4;15.6;;100;86;15.1;19.9;0;1;
2021-09-08;5;15.6;;100;87;15.1;19.9;0;1;
2021-09-08;6;15.8;;100;87;15.1;19.9;0;1;
2021-09-08;7;15.4;;100;87;15.1;19.9;0;1;
2021-09-08;8;15.2;;100;88;15.1;19.9;0;1;
2021-09-08;9;16.5;;100;86;15.1;19.9;0;1;
2021-09-08;10;17.8;;100;80;15.2;20;0;1;
2021-09-08;11;19.2;;100;74;15.2;20.1;0;1;
2021-09-08;12;21.1;;82;67;15.3;20.4;0;1;
2021-09-08;13;22.9;;58;59;15.5;20.6;0;1;
2021-09-08;14;23.5;;49;56;15.7;20.9;0;1;
2021-09-08;15;23.8;;46;55;15.9;21.1;0;1;
2021-09-08;16;23.3;;55;56;16;21.2;0;1;
2021-09-08;17;23.5;;65;57;16.1;21.3;0;1;
2021-09-08;18;23.4;;75;57;16.2;21.4;0;1;
2021-09-08;19;24.4;;83;54;16.3;21.5;0;1;
2021-09-08;20;23.3;;91;59;16.3;21.5;0;1;
2021-09-08;21;18.8;;100;74;16.2;21.3;0;1;
2021-09-08;22;17.4;;100;79;16.1;21.2;0;1;
2021-09-08;23;16.3;;100;83;16;21.1;0;1;
2021-09-09;0;15.2;;100;87;16;20.9;0;1;
2021-09-09;1;15.4;;100;86;15.9;20.8;0;1;
2021-09-09;2;14.4;;100;88;15.8;20.7;0;1;
2021-09-09;3;14;;100;89;15.7;20.6;0;1;
2021-09-09;4;13.6;;100;89;15.6;20.6;0;1;
2021-09-09;5;13.6;;100;89;15.6;20.5;0;1;
2021-09-09;6;13.4;;100;89;15.5;20.4;0;1;
2021-09-09;7;13.4;;100;88;15.4;20.3;0;1;
2021-09-09;8;14.1;;100;86;15.4;20.3;0;1;
2021-09-09;9;16.6;;100;79;15.4;20.4;0;1;
2021-09-09;10;18.9;;99;73;15.6;20.5;0;1;
2021-09-09;11;21.1;;76;65;15.6;20.8;0;1;
2021-09-09;12;23;;60;58;15.7;21;0;1;
2021-09-09;13;24.7;;45;48;15.9;21.3;0;1;
2021-09-09;14;25.6;;28;42;16;21.5;0;1;
2021-09-09;15;26.4;;18;38;16.2;21.7;0;1;
2021-09-09;16;26.7;;28;39;16.4;21.9;0;1;
2021-09-09;17;27.2;;34;38;16.5;22;0;1;
2021-09-09;18;27.1;;38;38;16.6;22.1;0;1;
2021-09-09;19;26.2;;51;42;16.7;22.1;0;1;
2021-09-09;20;22.3;;75;58;16.7;22;0;1;
2021-09-09;21;19;;95;68;16.5;21.9;0;1;
2021-09-09;22;17.2;;100;74;16.5;21.7;0;1;
2021-09-09;23;15.9;;100;80;16.4;21.6;0;1;
2021-09-10;0;16.2;;100;80;16.3;21.5;0;1;
2021-09-10;1;15.6;;100;82;16.2;21.4;0;1;
2021-09-10;2;15.5;;100;82;16.1;21.3;0;1;
2021-09-10;3;16.4;;100;79;16.1;21.2;0;1;
2021-09-10;4;16.5;;100;78;16.1;21.3;0;1;
2021-09-10;5;16.3;;100;81;16;21.2;0;1;
2021-09-10;6;16.4;;100;82;16.1;21.2;0;1;
2021-09-10;7;16.5;;100;83;16;21.1;0;1;
2021-09-10;8;17;;100;88;16;21.1;0;1;
2021-09-10;9;18.2;;100;91;16;21.2;0;1;
2021-09-10;10;18.8;;100;91;16;21.2;0;1;
2021-09-10;11;19.2;;100;90;16.1;21.3;0;1;
2021-09-10;12;19.3;;100;88;16.1;21.3;0;1;
2021-09-10;13;19.8;;100;87;16.2;21.5;0;1;
2021-09-10;14;19.9;;100;84;16.3;21.6;0;1;
2021-09-10;15;19.9;;100;85;16.4;21.8;0;1;
2021-09-10;16;19.7;;100;85;16.4;21.8;0.1;1;
2021-09-10;17;20.5;;100;84;16.5;21.9;0;1;
2021-09-10;18;21.5;;100;77;16.6;21.9;0;1;
2021-09-10;19;20.2;;100;80;16.7;21.9;0;1;
2021-09-10;20;19.6;;100;82;16.6;21.8;0;1;
2021-09-10;21;18.7;;100;85;16.6;21.8;0;1;
2021-09-10;22;18.2;;100;88;16.6;21.7;0;1;
2021-09-10;23;18.6;;100;88;16.6;21.7;0;1;
2021-09-11;0;18.7;;100;90;16.6;22.5;6.8;1;
2021-09-11;1;18.2;;100;93;16.6;24.5;2;1;
2021-09-11;2;18.1;;100;94;16.5;24.3;1.2;1;
2021-09-11;3;18.1;;100;95;16.6;24.3;0;1;
2021-09-11;4;17.9;;100;96;16.6;24.3;0;1;
2021-09-11;5;17.7;;100;96;16.6;24.3;0;1;
2021-09-11;6;17.4;;100;96;16.6;24.2;0;1;
2021-09-11;7;17.4;;100;96;16.6;24.2;0;1;
2021-09-11;8;17.8;;100;96;16.6;24.2;0;1;
2021-09-11;9;17.7;;100;96;16.6;24.2;0;1;
2021-09-11;10;18;;100;95;16.6;24.2;0;1;
2021-09-11;11;18.5;;100;94;16.6;24.3;0;1;
2021-09-11;12;19.4;;100;90;16.7;24.3;0;1;
2021-09-11;13;18.8;;100;88;16.8;24;0.1;1;
2021-09-11;14;18.5;;100;91;16.8;24;0;1;
2021-09-11;15;18.5;;100;92;16.8;24.1;0;1;
2021-09-11;16;19;;100;91;16.9;24.6;0;1;
2021-09-11;17;18.8;;100;91;16.9;24.8;0;1;
2021-09-11;18;18.5;;100;92;16.9;24.7;0;1;
2021-09-11;19;18.3;;100;92;17;24.8;0;1;
2021-09-11;20;18.1;;100;92;16.9;24.7;0;1;
2021-09-11;21;18;;100;93;16.9;24.7;0;1;
2021-09-11;22;18;;100;93;16.9;24.7;0;1;
2021-09-11;23;17.8;;100;93;16.9;24.7;0;1;
2021-09-12;0;17.7;;100;91;16.9;24.6;0;1;
2021-09-12;1;17.5;;100;91;16.9;24.6;0;1;
2021-09-12;2;17.1;;100;90;16.8;24.5;0;1;
2021-09-12;3;16.6;;100;92;16.8;24.5;0;1;
2021-09-12;4;16.6;;100;92;16.7;24.4;0;1;
2021-09-12;5;16.8;;100;91;16.7;24.4;0;1;
2021-09-12;6;17;;100;90;16.7;24.3;0;1;
2021-09-12;7;17.1;;100;88;16.7;24.3;0;1;
2021-09-12;8;17.1;;100;88;16.6;24.2;0;1;
2021-09-12;9;17.7;;100;87;16.6;24.3;0;1;
2021-09-12;10;18.2;;100;86;16.7;24.4;0;1;
2021-09-12;11;18.3;;100;83;16.6;24.5;0;1;
2021-09-12;12;18.9;;94;79;16.7;24.6;0;1;
2021-09-12;13;19.3;;89;77;16.8;24.9;0;1;
2021-09-12;14;19.2;;87;77;16.8;24.9;0;1;
2021-09-12;15;19.1;;86;76;16.9;25;0;1;
2021-09-12;16;18.8;;93;76;16.9;24.9;0;1;
2021-09-12;17;18.7;;95;75;17;24.8;0;1;
2021-09-12;18;18;;98;77;17;24.9;0;1;
2021-09-12;19;17.2;;100;77;16.9;24.8;0;1;
2021-09-12;20;16.6;;100;78;16.9;24.7;0;1;
2021-09-12;21;15.9;;100;86;16.8;24.6;0;1;
2021-09-12;22;16;;100;87;16.7;24.5;0;1;
2021-09-12;23;15.7;;100;90;16.7;24.4;0.2;1;
2021-09-13;0;15.5;;100;90;16.6;24.2;0;1;
2021-09-13;1;15.2;;100;86;16.6;24.1;0;1;
2021-09-13;2;14.7;;100;81;16.5;24;0;1;
2021-09-13;3;14.4;;100;80;16.4;23.9;0;1;
2021-09-13;4;14.3;;100;77;16.3;23.8;0;1;
2021-09-13;5;14.3;;100;76;16.3;23.7;0;1;
2021-09-13;6;14.2;;100;76;16.2;23.6;0;1;
2021-09-13;7;14.2;;100;74;16.1;23.5;0;1;
2021-09-13;8;14.3;;100;74;16;23.4;0;1;
2021-09-13;9;14.5;;100;74;16;23.4;0;1;
2021-09-13;10;15;;100;72;15.9;23.4;0;1;
2021-09-13;11;15.7;;99;69;15.9;23.4;0;1;
2021-09-13;12;16.1;;94;70;15.9;23.4;0;1;
2021-09-13;13;16.3;;88;66;15.9;23.4;0;1;
2021-09-13;14;16.7;;83;65;16;23.5;0;1;
2021-09-13;15;16.9;;83;68;16;23.5;0;1;
2021-09-13;16;16.7;;82;66;16;23.5;0;1;
2021-09-13;17;16.8;;80;64;16;23.5;0;1;
2021-09-13;18;16.6;;76;62;16;23.5;0;1;
2021-09-13;19;15.9;;84;66;16;23.4;0;1;
2021-09-13;20;15.6;;85;66;16;23.4;0;1;
2021-09-13;21;15.2;;96;71;15.9;23.3;0;1;
2021-09-13;22;15.1;;94;67;15.9;23.3;0;1;
2021-09-13;23;15;;93;68;15.8;22.8;0;1;
2021-09-14;0;14.7;;99;71;15.8;22.7;0;1;
2021-09-14;1;14.5;;100;73;15.7;22.6;0;1;
2021-09-14;2;14.5;;100;72;15.7;22.6;0;1;
2021-09-14;3;14.4;;100;73;15.7;22.5;0;1;
2021-09-14;4;14.2;;100;72;15.7;22.4;0;1;
2021-09-14;5;14;;100;78;15.6;22.3;0;1;
2021-09-14;6;14.4;;100;75;15.6;22.3;0;1;
2021-09-14;7;14.5;;100;74;15.6;22.2;0;1;
2021-09-14;8;14.7;;100;72;15.6;22.2;0;1;
2021-09-14;9;15.5;;100;72;15.6;22.2;0;1;
2021-09-14;10;17;;81;65;15.6;22.4;0;1;
2021-09-14;11;17.7;;61;61;15.7;22.5;0;1;
2021-09-14;12;18.4;;49;57;15.7;22.7;0;1;
2021-09-14;13;18.4;;48;57;15.8;22.8;0;1;
2021-09-14;14;18.4;;57;59;15.8;22.8;0;1;
2021-09-14;15;19.3;;54;56;15.9;22.9;0;1;
2021-09-14;16;19.9;;51;54;16;23;0;1;
2021-09-14;17;20.2;;57;54;16.1;23;0;1;
2021-09-14;18;19.8;;61;55;16.1;22.9;0;1;
2021-09-14;19;20;;65;55;16.2;22.8;0;1;
2021-09-14;20;17;;83;68;16.1;22.5;0;1;
2021-09-14;21;14.8;;100;77;16;22.3;0;1;
2021-09-14;22;13.9;;100;80;15.9;22.1;0;1;
2021-09-14;23;13.9;;100;82;15.9;22;0;1;
2021-09-15;0;14.4;;100;84;15.8;21.9;0;1;
2021-09-15;1;14.8;;100;85;15.7;21.9;0;1;
2021-09-15;2;14.9;;100;85;15.7;21.9;0;1;
2021-09-15;3;15.2;;100;85;15.7;21.8;0;1;
2021-09-15;4;15.4;;100;84;15.7;21.8;0;1;
2021-09-15;5;15.3;;100;85;15.6;21.7;0.2;1;
2021-09-15;6;15.1;;100;87;15.6;21.6;0.1;1;
2021-09-15;7;15.3;;100;87;15.6;21.8;0.1;1;
2021-09-15;8;15.3;;100;88;15.6;21.9;0;1;
2021-09-15;9;15.1;;100;89;15.6;22.5;0.9;1;
2021-09-15;10;15.5;;100;89;15.6;22.6;0;1;
2021-09-15;11;16.2;;100;87;15.6;22.6;0;1;
2021-09-15;12;16.3;;100;87;15.7;22.7;0.2;1;
2021-09-15;13;16.8;;100;88;15.7;22.8;0;1;
2021-09-15;14;17.2;;100;88;15.7;22.8;0;1;
2021-09-15;15;17.8;;100;90;15.8;22.9;0;1;
2021-09-15;16;17.6;;100;91;15.9;23;0;1;
2021-09-15;17;17.1;;100;92;15.9;23;0;1;
2021-09-15;18;17;;100;93;16;23;0;1;
2021-09-15;19;16.8;;100;93;16;23;0;1;
2021-09-15;20;16.8;;100;94;16;23;0.5;1;
2021-09-15;21;16.8;;100;95;16;23.1;0;1;
2021-09-15;22;16.9;;100;95;16;23;0.1;1;
2021-09-15;23;16.5;;100;95;16;23.1;0;1;
2021-09-16;0;16.9;;100;95;16;23;0;1;
2021-09-16;1;16.9;;100;94;16.1;23.1;0;1;
2021-09-16;2;16.4;;100;92;16;23;0;1;
2021-09-16;3;16.1;;100;89;16;23;0;1;
2021-09-16;4;16;;100;89;16;22.9;0;1;
2021-09-16;5;16.1;;100;87;16;23;0;1;
2021-09-16;6;15.9;;100;88;15.9;22.9;0;1;
2021-09-16;7;15.7;;100;88;16;22.9;0;1;
2021-09-16;8;15.9;;100;88;15.9;22.8;0;1;
2021-09-16;9;15.8;;100;91;15.9;22.9;0;1;
2021-09-16;10;16.4;;100;89;15.9;22.9;0;1;
2021-09-16;11;16.5;;100;90;15.9;22.9;0;1;
2021-09-16;12;16.2;;100;93;15.9;22.9;0.2;1;
2021-09-16;13;16.7;;100;93;15.9;22.9;0;1;
2021-09-16;14;17.6;;100;92;16;22.9;0;1;
2021-09-16;15;18.2;;100;88;16;23;0;1;
2021-09-16;16;17;;100;90;16.1;23.1;0.8;1;
2021-09-16;17;16.6;;100;91;16.1;23.1;0;1;
2021-09-16;18;16.9;;100;89;16.2;23.1;0;1;
2021-09-16;19;16.5;;100;90;16.2;23.1;0;1;
2021-09-16;20;15.4;;100;92;16.2;23;0.3;1;
2021-09-16;21;14.9;;100;90;16.1;23;0;1;
2021-09-16;22;14.4;;100;86;16;22.8;0;1;
2021-09-16;23;14.2;;100;86;16;22.8;0;1;
